datetime,ticker,sentiment_score
2026-02-24 00:00:00,HK.03690,-0.011803999999999997
2026-02-24 00:10:00,HK.03690,-0.008121166666666665
2026-02-24 00:20:00,HK.03690,0.0206766
2026-02-24 00:30:00,HK.03690,-0.0046018000000000074
2026-02-24 00:40:00,HK.03690,-0.09075919999999998
2026-02-24 00:50:00,HK.03690,0.157953
2026-02-24 01:00:00,HK.03690,0.0239848
2026-02-24 01:10:00,HK.03690,0.0411001
2026-02-24 01:20:00,HK.03690,0.08870410000000001
2026-02-24 01:30:00,HK.03690,0.218749
2026-03-10 00:00:00,HK.03690,0.3121687
2026-03-10 00:10:00,HK.03690,0.2368851
2026-03-10 00:30:00,HK.03690,0.24995520000000002
2026-03-10 00:50:00,HK.03690,0.1545056
2026-03-10 01:00:00,HK.03690,0.10486510000000003
2026-03-10 01:10:00,HK.03690,0.07566120000000003
2026-03-10 01:20:00,HK.03690,0.10075340000000003
2026-03-10 01:30:00,HK.03690,0.15027290000000001
2026-03-10 01:40:00,HK.03690,0.1767025
2026-03-10 01:50:00,HK.03690,0.3194658
2026-03-10 02:00:00,HK.03690,0.15922860000000003
2026-03-24 00:00:00,HK.03690,0.04904070000000002
2026-03-24 00:10:00,HK.03690,0.1108937
2026-03-24 00:20:00,HK.03690,0.13461010000000004
2026-03-24 00:30:00,HK.03690,0.17637529999999998
2026-03-24 00:40:00,HK.03690,0.1304196
2026-03-24 01:00:00,HK.03690,-0.0007198999999999955
2026-04-07 00:00:00,HK.03690,0.3005083
2026-04-07 00:10:00,HK.03690,0.28961210000000004
2026-04-07 00:30:00,HK.03690,0.3471157
2026-04-07 00:40:00,HK.03690,0.2843313
2026-04-07 01:00:00,HK.03690,0.20204550000000002
2026-04-07 01:10:00,HK.03690,0.2543762
2026-04-07 01:20:00,HK.03690,0.2391615
2026-04-07 01:30:00,HK.03690,0.29763199999999995
2026-04-21 00:00:00,HK.03690,0.15284090000000003
2026-04-21 00:10:00,HK.03690,0.20404810000000004
2026-04-21 00:20:00,HK.03690,0.2308175
2026-04-21 00:30:00,HK.03690,0.162362
2026-04-21 00:40:00,HK.03690,0.1601021
2026-04-21 01:00:00,HK.03690,0.37153149999999996
2026-04-21 01:10:00,HK.03690,0.30725509999999995
2026-04-21 01:20:00,HK.03690,0.2656767
2026-04-21 01:30:00,HK.03690,0.23519589999999999
2026-05-05 00:00:00,HK.03690,0.24002960000000004
2026-05-05 00:10:00,HK.03690,0.2752902
2026-05-05 00:30:00,HK.03690,0.1144406
2026-05-05 00:40:00,HK.03690,0.12142440000000003
2026-05-05 01:00:00,HK.03690,0.2802117
2026-05-05 01:10:00,HK.03690,0.3236438
2026-05-05 01:30:00,HK.03690,0.2806842
2026-05-05 01:40:00,HK.03690,0.2836538
2026-05-19 00:00:00,HK.03690,0.3304672
2026-05-19 00:10:00,HK.03690,0.34173310000000007
2026-05-19 00:20:00,HK.03690,0.3335918
2026-05-19 00:30:00,HK.03690,0.10205800000000002
2026-05-19 00:40:00,HK.03690,0.12238020000000001
2026-05-19 00:50:00,HK.03690,0.20383640000000003
2026-05-19 01:00:00,HK.03690,0.20385419999999999
2026-05-19 01:10:00,HK.03690,0.2331269
2026-06-02 00:00:00,HK.03690,0.1685314
2026-06-02 00:10:00,HK.03690,0.08444470000000003
2026-06-02 00:20:00,HK.03690,0.0876389
2026-06-02 00:30:00,HK.03690,0.16922600000000002
2026-06-02 00:40:00,HK.03690,0.19175140000000002
2026-06-02 01:00:00,HK.03690,0.105699
2026-06-02 01:10:00,HK.03690,0.1740214
2026-06-02 01:20:00,HK.03690,0.2187082
2026-06-02 01:30:00,HK.03690,0.21296489999999998
2026-06-16 00:00:00,HK.03690,0.1794933
2026-06-16 00:10:00,HK.03690,0.3117158
2026-06-16 00:20:00,HK.03690,0.21094840000000004
2026-06-16 00:30:00,HK.03690,0.023598200000000014
2026-06-16 00:40:00,HK.03690,0.239201
2026-06-16 00:50:00,HK.03690,0.1938827
2026-06-16 01:00:00,HK.03690,0.09116620000000002
2026-06-30 00:00:00,HK.03690,0.12180880000000001
2026-06-30 00:10:00,HK.03690,0.33344900000000005
2026-06-30 00:30:00,HK.03690,0.15990450000000003
2026-06-30 00:40:00,HK.03690,0.2998146
2026-06-30 00:50:00,HK.03690,0.2760265
2026-06-30 01:00:00,HK.03690,0.034486300000000004
2026-07-14 00:10:00,HK.03690,0.0707921
2026-07-14 00:20:00,HK.03690,0.14945129999999998
2026-07-14 00:30:00,HK.03690,0.0928812
2026-07-14 00:40:00,HK.03690,0.1675866
2026-07-14 00:50:00,HK.03690,0.16270429999999997
2026-07-14 01:00:00,HK.03690,0.0812975
2026-07-14 01:10:00,HK.03690,0.12449860000000001
2026-07-28 00:10:00,HK.03690,0.1669096
2026-07-28 00:20:00,HK.03690,0.16981309999999997
2026-07-28 00:30:00,HK.03690,0.2072084
2026-07-28 00:40:00,HK.03690,0.25877140000000004
2026-07-28 00:50:00,HK.03690,0.2204235
2026-07-28 01:00:00,HK.03690,0.21928080000000003
2026-07-28 01:10:00,HK.03690,0.043128200000000005
2026-07-28 01:20:00,HK.03690,0.0649441
2026-07-28 01:30:00,HK.03690,0.2011419
2026-07-28 01:40:00,HK.03690,0.1763914
2026-08-11 00:10:00,HK.03690,0.044363300000000015
2026-08-11 00:20:00,HK.03690,0.042344500000000014
2026-08-11 00:30:00,HK.03690,0.12396440000000002
2026-08-11 00:40:00,HK.03690,0.0987476
2026-08-11 00:50:00,HK.03690,0.1492089
2026-08-11 01:00:00,HK.03690,0.1457714
2026-08-11 01:10:00,HK.03690,0.2960167
