time,open,high,low,close,Volume
1741801200,933.5,934.63,932.44,932.44,2225
1741801800,932.71,932.71,929.02,929.02,6562
1741802400,929.18,930.64,927.41,927.51,3642
1741803000,927.7,930.03,927.7,928.855,2847
1741803600,929.65,929.7,927.66,928.88,1746
1741804200,928.91,929.9,928.13,929.9,2404
1741804800,929.82,932.08,929.62,931.23,1300
1741805400,931.49,932.13,929.46,932.1,3919
1741806000,931.87,931.87,929.2,930.66,2786
1741806600,930.46,930.76,928.34,930.34,3309
1741807200,930,930.05,927.76,928.77,2145
1741807800,928.77,929.345,926.5,927.14,5748
1741808400,927.5,928.47,926.35,928.09,3088
1741809000,927.6,929.4,926.33,926.74,16475
1741872600,923.15,923.15,909.12,909.33,19740
1741873200,909.71,909.71,904.8,905.63,17221
1741873800,905.6,906.43,901.12,903.4,9768
1741874400,903.09,906.23,900.92,905.46,15751
1741875000,905.47,908.75,904.34,907.4,13117
1741875600,907.23,907.99,903.82,904.01,7428
1741876200,904.42,906.5,902.01,902.01,6027
1741876800,902.69,902.86,900.8,901.74,7990
1741877400,901.38,903.14,897.5,898.21,25805
1741878000,898.69,900.82,896.93,896.96,9000
1741878600,897.19,897.61,895.3,897,9401
1741879200,897,897.41,893.67,894.61,10473
1741879800,894.635,896,891.79,892.57,8650
1741880400,892.29,896.23,892.28,895.77,9348
1741881000,895.65,895.81,892.93,893.5,4429
1741881600,893.49,897.15,893.49,896.63,6740
1741882200,897.08,897.16,894.01,895.4,3358
1741882800,895.35,895.98,893.5,894.11,5284
1741883400,894,896.58,893.47,896.56,4298
1741884000,896.61,898,893.23,894.08,4682
1741884600,894,894.34,893,893.48,4905
1741885200,893.77,895.83,893.2,894.27,3892
1741885800,894.31,894.49,891.52,892,6019
1741886400,892.34,893.25,891.97,892.44,3596
1741887000,892.72,892.72,890.33,891.24,8502
1741887600,891.62,892.68,889.69,890.48,9695
1741888200,890.4,891.81,890.24,890.48,8738
1741888800,891.06,892.77,891,892.49,5939
1741889400,892.43,893.16,891.1,892.05,5318
1741890000,892.17,893.52,891.51,892.67,3619
1741890600,892.45,894.42,891.84,893.63,5066
1741891200,893.635,895.77,893.13,895.46,1978
1741891800,895.34,895.76,893.33,895.26,2868
1741892400,894.85,895.38,893.09,894,2224
1741893000,893.81,895.6,893.46,894.49,1812
1741893600,894.31,894.31,890.93,891.6,4858
1741894200,891.77,892.66,891.02,891.67,4790
1741894800,891.68,893.33,891.2,891.2,8151
1741895400,891,891.25,887.47,890.78,38621
1741959000,893.63,893.63,881.01,885.4,43893
1741959600,885.58,892.19,885.52,886.8,15651
1741960200,886.44,893.22,886.35,890.19,11687
1741960800,890.1,892.5,886.6,888.1,13676
1741961400,888.28,890.67,888.28,888.82,9424
1741962000,888.97,889.61,887.07,888.51,3776
1741962600,888.31,890.08,887.87,890.08,2492
1741963200,890.66,893.8,889.67,893.01,10035
1741963800,893.3,897.5,893.23,897.5,11807
1741964400,897.69,899.25,896.1,896.64,9623
1741965000,897,898.39,894.92,897.27,6075
