time,open,high,low,close,Volume
1736917800,19268.33,19268.33,19223.13,19226.46,
1736918400,19226.45,19246.21,19223.22,19236.35,
1736919000,19234.92,19238.39,19206.19,19214.45,
1736919600,19214.35,19228.36,19209.13,19223,
1736920200,19223.98,19241.45,19215.38,19235.46,
1736920800,19235.55,19245.16,19223.57,19230.39,
1736921400,19228.53,19235.09,19215.84,19225.36,
1736922000,19228.54,19255.76,19218.06,19225.66,
1736922600,19226.32,19257.57,19226.32,19256.81,
1736923200,19255.81,19258.38,19244.92,19251.68,
1736923800,19251.8,19267.42,19247.13,19260.98,
1736924400,19258.91,19273.91,19257.56,19265.22,
1736925000,19267.72,19269.08,19253.3,19256.65,
1736925600,19258.81,19271.06,19255.98,19256.99,
1736926200,19258.39,19274.45,19256.13,19260.22,
1736926800,19260.07,19273.8,19257.67,19265.21,
1736927400,19266.46,19273.04,19252.22,19271.51,
1736928000,19272.47,19286.07,19272.47,19286.07,
1736990400,19454.92,19454.92,19454.92,19454.92,
1736991000,19459.79,19610.22,19453.04,19604.42,
1736991600,19601.77,19664.39,19581.97,19629.69,
1736992200,19630.87,19649.07,19540.48,19564.7,
1736992800,19562.24,19606.82,19561.22,19578.51,
1736993400,19583.05,19620.77,19567.43,19579.78,
1736994000,19577.78,19588.85,19558.48,19565.78,
1736994600,19567.76,19568.58,19491.82,19517.19,
1736995200,19514.58,19514.58,19446.37,19460.1,
1736995800,19459.33,19476.77,19442.49,19454.36,
1736996400,19454.91,19465.73,19430.42,19453.75,
1736997000,19454.91,19462.27,19401.26,19401.91,
1736997600,19403.5,19456.88,19399.25,19441.8,
1736998200,19441.84,19468.04,19440.27,19460.56,
1736998800,19460.17,19460.17,19438.63,19447.11,
1736999400,19447.6,19449.54,19436.69,19444.39,
1737000000,19445.68,19445.68,19445.68,19445.68,
1737003600,19441.46,19448.73,19362.14,19374.44,
1737004200,19376.26,19391.56,19345.19,19391.56,
1737004800,19392.17,19409.44,19377.33,19401.99,
1737005400,19401.94,19436.08,19395.21,19423.76,
1737006000,19424.29,19439.48,19414.23,19434.95,
1737006600,19434.14,19463.23,19432.73,19452.74,
1737007200,19451.46,19491.4,19448.6,19490.27,
1737007800,19487.83,19521.72,19487.83,19498.72,
1737008400,19497.04,19521.18,19494.68,19519.65,
1737009000,19517.67,19518.69,19495.8,19501.12,
1737009600,19502.76,19514.73,19499.72,19508.99,
1737010200,19510.89,19510.89,19498.18,19509.42,
1737010800,19506.23,19512.96,19478.51,19495.34,
1737011400,19496.19,19514.39,19493.94,19498.6,
1737012000,19498.31,19517.83,19492.37,19512.41,
1737012600,19510.22,19527.13,19501.64,19521.13,
1737013200,19519.69,19520.3,19487.26,19490.41,
1737013800,19491.25,19514.3,19489.81,19511.56,
1737014400,19511.68,19522.89,19511.68,19522.89,
1737076800,19499.1,19499.1,19499.1,19499.1,
1737077400,19507.96,19508.1,19445.96,19450.56,
1737078000,19449.74,19486.74,19423.7,19475.12,
1737078600,19484.05,19519,19477.32,19477.32,
1737079200,19471.61,19581.48,19471.61,19546.15,
1737079800,19537.36,19565.34,19532.45,19563.69,
1737080400,19552.45,19574.89,19506.75,19506.97,
1737081000,19500.69,19523.25,19488.96,19513.28,
1737081600,19502.73,19516.93,19493.15,19503.58,
1737082200,19490.77,19521.35,19478.43,19478.49,
1737082800,19472.12,19510.26,19472.12,19507.65,
1737083400,19506.23,19517.97,19498.71,19512.63,
1737084000,19505.91,19561.89,19505.91,19559.62,
1737084600,19555.76,19640.37,19555.76,19599.31,
1737085200,19584.9,19594.77,19549.23,19562.18,
1737085800,19557.67,19573.38,19550.92,19565.77,
1737086400,19556.82,19556.91,19556.82,19556.91,
1737090000,19562.72,19581.22,19527.89,19546.69,
1737090600,19540.63,19587.11,19540.63,19587.11,
1737091200,19582.75,19594.56,19569.17,19569.78,
1737091800,19568.56,19602.5,19568.13,19579.38,
1737092400,19571.29,19579.73,19541.16,19556.63,
1737093000,19547.43,19587.1,19547.43,19581.1,
1737093600,19581.21,19615.62,19576.21,19606.06,
1737094200,19595.79,19608.14,19588.55,19590.7,
1737094800,19584.75,19593.22,19573.71,19581.54,
1737095400,19578.01,19586.53,19565.6,19581.94,
1737096000,19575.99,19589.28,19574.04,19575.75,
1737096600,19571.51,19582.36,19568.6,19578.57,
1737097200,19571.67,19578.43,19563.08,19570.3,
1737097800,19568.63,19589.6,19567.91,19587.46,
1737098400,19581.32,19594.55,19574.94,19581.09,
1737099000,19572.22,19584.47,19562.85,19568.51,
1737099600,19562.68,19571.5,19558.78,19561.69,
1737100200,19558.26,19575.81,19554.71,19574.19,
1737100800,19575.45,19584.06,19575.45,19584.06,
1737336000,19804.64,19804.64,19804.64,19804.64,
1737336600,19818.12,19879.96,19786.73,19850.66,
1737337200,19851.61,19974.78,19819.37,19939,
1737337800,19941.06,19948.72,19882.73,19893.55,
1737338400,19897.22,19912.11,19869.67,19886.68,
1737339000,19885.22,19956.69,19878.95,19932.67,
1737339600,19929.01,20004.01,19926.26,20004.01,
1737340200,20004.71,20052.92,20000.87,20001,
1737340800,20000.81,20004.23,19938,19954.24,
1737341400,19953.72,19958.78,19912.7,19937.71,
1737342000,19939.79,19973.58,19921.22,19973.58,
1737342600,19975.62,19996.94,19951.31,19990.63,
1737343200,19989.62,19999.58,19973.45,19993.56,
1737343800,19997.83,20033.05,19991.46,20018.17,
1737344400,20020.6,20043.52,20020.18,20039.11,
1737345000,20038.58,20066.74,20032.15,20043.53,
1737345600,20041.09,20041.09,20041.09,20041.09,
1737349200,20041.22,20043.36,20009.22,20020.31,
1737349800,20021.29,20059.72,20020.24,20052.03,
1737350400,20051.31,20084.04,20043.84,20060.25,
1737351000,20057.74,20093.65,20057.74,20076.71,
1737351600,20072.33,20075.47,20034.83,20041.06,
1737352200,20041.14,20057.09,20012.94,20024.75,
1737352800,20025.7,20035.45,19978.32,19984.88,
1737353400,19983.77,19997.75,19977.36,19979.8,
1737354000,19976.79,19979.33,19948.87,19960.03,
1737354600,19959.87,19966.74,19923.31,19926.18,
1737355200,19922.11,19930.55,19894.59,19930.36,
1737355800,19930.18,19948.54,19915.08,19947.24,
1737356400,19948.84,19956.97,19934.01,19936.9,
1737357000,19936.12,19943.61,19925.69,19936.05,
1737357600,19936.54,19944.22,19917.33,19920.27,
