run_id,window,start,end,n_bars,timesteps,cumulative_return,sharpe,max_drawdown,final_equity,news_coverage,calmar,approx_kl,entropy_loss,ppo_updates
20260820_202443,113,2026-07-09,2026-08-12,1950,65536,0.1800407212640291,0.031690930359134,0.0876598252693148,1180040.7212640292,1.0,2.053856720691549,0.0018300457159057,-24.68637736439705,8
20260820_202443,114,2026-07-10,2026-08-13,1950,65536,0.1662041181030515,0.03025749919693,0.086384354362458,1166204.1181030516,1.0,1.92400718081054,0.0035418616607785,-24.909970110654832,8
20260820_202443,115,2026-07-11,2026-08-14,1950,65536,0.1114892334761026,0.0214797734010366,0.0907370358361707,1111489.2334761026,1.0,1.2287070262841815,0.0018884460441768,-24.983087247610094,8
20260820_202443,116,2026-07-13,2026-08-15,1950,65536,0.1184630240205939,0.0227975699472343,0.0910780142655917,1118463.0240205938,1.0,1.3006764033649765,0.0021989890374243,-25.17403923869133,8
20260820_202443,117,2026-07-14,2026-08-17,1950,65536,0.1065384689227195,0.020119714850564,0.10569643490598,1106538.4689227196,1.0,1.0079665318654174,0.0019381551537662,-25.348700016736984,8
20260820_202443,118,2026-07-15,2026-08-18,1905,65536,0.1636926654215618,0.031140291626493666,0.089309390794502,1163692.6654215618,1.0,1.832871817457733,0.0020937579683959484,-25.55749899148941,8
